Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
RefrigeratedCase.cc,5797,"""Refrigeration Walk In Evaporator Total Cooling Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).TotalCoolingEnergy,"""Zone""","""Sum"""
RefrigeratedCase.cc,5798,"""Refrigeration Walk In Evaporator Sensible Cooling Rate""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).TotSensCoolingEnergyRate,"""Zone""","""Average"""
RefrigeratedCase.cc,5799,"""Refrigeration Walk In Evaporator Sensible Cooling Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).TotSensCoolingEnergy,"""Zone""","""Sum"""
RefrigeratedCase.cc,5800,"""Refrigeration Walk In Evaporator Latent Cooling Rate""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).TotLatCoolingEnergyRate,"""Zone""","""Average"""
RefrigeratedCase.cc,5801,"""Refrigeration Walk In Evaporator Latent Cooling Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).TotLatCoolingEnergy,"""Zone""","""Sum"""
RefrigeratedCase.cc,5802,"""Refrigeration Walk In Ancillary Electric Power""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).TotalElecPower,"""Zone""","""Average"""
RefrigeratedCase.cc,5803,"""Refrigeration Walk In Ancillary Electric Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).TotalElecConsumption,"""Zone""","""Sum"""
RefrigeratedCase.cc,5804,"""Refrigeration Walk In Fan Electric Power""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).ElecFanPower,"""Zone""","""Average"""
RefrigeratedCase.cc,5805,"""Refrigeration Walk In Fan Electric Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).ElecFanConsumption,"""Zone""","""Sum"""
RefrigeratedCase.cc,5806,"""Refrigeration Walk In Lighting Electric Power""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).ElecLightingPower,"""Zone""","""Average"""
RefrigeratedCase.cc,5807,"""Refrigeration Walk In Lighting Electric Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).ElecLightingConsumption,"""Zone""","""Sum"""
RefrigeratedCase.cc,5808,"""Refrigeration Walk In Heater Electric Power""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).ElecHeaterPower,"""Zone""","""Average"""
RefrigeratedCase.cc,5809,"""Refrigeration Walk In Heater Electric Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).ElecHeaterConsumption,"""Zone""","""Sum"""
RefrigeratedCase.cc,5813,"""Refrigeration Walk In Defrost Electric Power""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).ElecDefrostPower,"""Zone""","""Average"""
RefrigeratedCase.cc,5814,"""Refrigeration Walk In Defrost Electric Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).ElecDefrostConsumption,"""Zone""","""Sum"""
RefrigeratedCase.cc,5825,"""Refrigeration Walk In Zone Sensible Cooling Rate""",,OutputProcessor::Unit::W,WalkIn( WalkInNum ).SensZoneCreditCoolRate( ZoneID ),"""Zone""","""Average"""
RefrigeratedCase.cc,5826,"""Refrigeration Walk In Zone Sensible Cooling Energy""",,OutputProcessor::Unit::J,WalkIn( WalkInNum ).SensZoneCreditCool( ZoneID ),"""Zone""","""Sum"""
